,aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
16058,106,"강선마을1단지(벽산,대우)",1994,개인,,,85000,20,4,2024,중개거래,경기 고양시일산서구,131.46,18,36,N,24.07.01,41287,개인,주엽동
16059,401,문촌마을4단지삼익,1994,개인,,,50300,10,4,2024,직거래,,100.84,8,29,N,24.06.07,41287,개인,주엽동
16060,411,하이파크시티일산파밀리에4단지,2011,개인,,,52800,19,4,2024,중개거래,경기 고양시 일산서구,101.93,24,1535,N,24.06.14,41287,개인,덕이동
16061,413,하이파크시티일산파밀리에4단지,2011,개인,,,44800,20,4,2024,중개거래,경기 고양시 일산서구,84.44,11,1535,N,24.06.21,41287,개인,덕이동
16062,501,탄현마을(건영5),1995,개인,,,25700,24,4,2024,중개거래,경기 고양시일산서구,68.29,9,1477,N,24.08.05,41287,개인,탄현동
16063,106,"큰마을대림,현대아파트",2001,개인,,,25900,19,4,2024,중개거래,경기 고양시일산서구,59.94,6,121,N,24.07.03,41287,개인,탄현동
16064,119,"큰마을대림,현대아파트",2001,개인,,,27000,21,4,2024,중개거래,경기 고양시일산서구,59.94,9,121,N,24.07.08,41287,개인,탄현동
16065,701,탄현마을(부영7),1995,개인,,,17400,29,4,2024,중개거래,경기 고양시일산서구,50.28,6,1480,N,24.07.19,41287,개인,탄현동
16066,120,"큰마을대림,현대아파트",2001,개인,,,23900,30,4,2024,중개거래,경기 고양시일산서구,59.94,5,121,N,24.06.28,41287,개인,탄현동
16067,404,문촌마을4단지삼익,1994,개인,,,94800,18,4,2024,중개거래,경기 고양시일산서구,189.66,7,29,N,24.06.11,41287,개인,주엽동
16068,707,킨텍스양우파크타운,2003,개인,,,38000,16,4,2024,중개거래,"경기 고양시일산동구, 경기 고양시일산서구",84.2266,3,2579,N,24.05.16,41287,개인,대화동
16069,1611,문촌마을16단지뉴삼익,1994,개인,,,50300,19,4,2024,중개거래,경기 고양시일산서구,58.13,14,117,N,24.05.24,41287,개인,주엽동
16070,103동,한화 포레나 킨텍스,2019,개인,,,137000,19,4,2024,중개거래,경기 고양시일산서구,93.5022,35,2603,N,24.06.20,41287,개인,대화동
16071,603,산들마을,2005,개인,,,40000,24,4,2024,중개거래,경기 고양시일산서구,84.93,20,1686,N,24.07.18,41287,개인,일산동
16072,406,후곡마을(한양),1995,개인,,,55900,18,4,2024,중개거래,경기 고양시일산서구,84.945,8,1066,N,24.07.04,41287,개인,일산동
16073,210,하이파크시티일산파밀리에2단지,2011,개인,,,58500,19,4,2024,중개거래,"경기 고양시 일산서구, 경기 파주시",146.51,17,1529,N,24.07.08,41287,개인,덕이동
16074,105,동문,1996,개인,,,31900,26,4,2024,중개거래,경기 고양시일산서구,84.96,14,1694,N,24.07.26,41287,개인,일산동
16075,202,유진스웰2단지,2010,개인,,,52000,25,4,2024,중개거래,경기 고양시일산서구,84.966,5,2147,N,24.07.31,41287,개인,일산동
16076,,일산에듀포레푸르지오,2018,개인,24.07.10,O,47500,22,4,2024,중개거래,"경기 고양시일산서구, 경기 파주시",84.8717,23,1650,N,,41287,개인,탄현동
16077,104,동문,1996,개인,,,21000,22,4,2024,중개거래,경기 고양시 일산서구,59.4,14,1694,N,24.05.20,41287,개인,일산동
16078,202,태영(954),2002,개인,,,44000,21,4,2024,중개거래,경기 고양시 일산서구,84.89,13,954,N,24.08.12,41287,개인,일산동
16079,410,문촌마을4단지삼익,1994,개인,,,63300,18,4,2024,중개거래,경기 고양시일산서구,100.84,3,29,N,24.06.11,41287,개인,주엽동
16080,,동문,1996,개인,24.05.03,O,21000,22,4,2024,중개거래,경기 고양시일산서구,59.4,14,1694,N,,41287,개인,일산동
16081,703,탄현마을(부영7),1995,개인,,,16000,26,4,2024,중개거래,"경기 고양시일산서구, 경기 파주시",50.28,15,1480,N,24.06.25,41287,개인,탄현동
16082,304,하이파크시티일산파밀리에3단지,2011,개인,,,54000,24,4,2024,중개거래,경기 고양시 일산서구,129.79,23,1534,N,24.05.13,41287,개인,덕이동
16083,201,강선마을2단지경남,1994,개인,,,67500,22,4,2024,중개거래,경기 고양시일산서구,129.09,18,38,N,24.06.28,41287,개인,주엽동
16084,,문촌마을4단지삼익,1994,개인,,,85300,16,4,2024,중개거래,경기 고양시일산서구,130.38,14,29,N,,41287,개인,주엽동
16085,202,에이스11차,1996,개인,,,24400,20,4,2024,중개거래,"경기 고양시일산동구, 경기 고양시일산서구",59.97,9,2019,N,24.06.14,41287,개인,일산동
16086,1403,탄현마을주은,2000,개인,,,26500,19,4,2024,중개거래,경기 고양시일산서구,65.254,16,1582,N,24.07.19,41287,개인,탄현동
16087,105,후곡마을(대우),1995,개인,,,47000,14,4,2024,중개거래,경기 고양시일산서구,84.962,17,1040,N,24.07.15,41287,개인,일산동
16088,113동,일산에듀포레푸르지오,2018,개인,,,36800,26,4,2024,중개거래,경기 고양시일산서구,59.8354,16,1650,N,24.05.30,41287,개인,탄현동
16089,가,미주8,1991,개인,,,27700,12,4,2024,중개거래,경기 고양시일산서구,84.42,12,1998,N,24.06.10,41287,개인,일산동
16090,303,일산3차현대홈타운,2002,개인,,,44300,30,4,2024,중개거래,경기 고양시일산서구,112.878,19,600,N,24.07.16,41287,개인,일산동
16091,908,강선마을9단지화성,1993,개인,,,31200,10,4,2024,중개거래,경기 고양시일산서구,57.27,11,60,N,24.05.20,41287,개인,주엽동
16092,1306,탄현마을삼환,2000,개인,,,40700,27,4,2024,중개거래,경기 고양시일산서구,95.308,8,1584,N,24.05.14,41287,개인,탄현동
16093,604,산들마을,2005,개인,,,38900,22,4,2024,중개거래,경기 고양시일산서구,84.93,22,1686,N,24.06.21,41287,개인,일산동
16094,417,하이파크시티일산파밀리에4단지,2011,개인,,,48500,6,4,2024,중개거래,경기 고양시 일산서구,101.93,5,1535,N,24.06.05,41287,개인,덕이동
16095,106동,일산두산위브더제니스,2013,개인,,,57500,5,4,2024,중개거래,경기 고양시일산서구,95.5001,12,1640,N,24.06.20,41287,개인,탄현동
16096,704,탄현마을(부영7),1995,개인,,,18800,22,4,2024,중개거래,경기 고양시일산서구,50.28,12,1480,N,24.07.29,41287,개인,탄현동
16097,105동,일산두산위브더제니스,2013,개인,,,69500,18,4,2024,중개거래,경기 고양시일산서구,120.7818,14,1640,N,24.06.07,41287,개인,탄현동
16098,603,탄현마을(현대),1994,개인,,,31500,27,4,2024,중개거래,경기 고양시일산서구,84.36,15,1479,N,24.06.03,41287,개인,탄현동
16099,1503,후곡마을(건영15),1994,개인,,,48800,26,4,2024,중개거래,경기 고양시일산서구,70.98,4,1077,N,24.07.31,41287,개인,일산동
16100,401,탄현마을(건영4),1994,개인,,,20500,24,4,2024,중개거래,경기 고양시일산서구,53.83,10,1481,N,24.05.03,41287,개인,탄현동
16101,,푸르지오,2013,개인,24.05.01,O,44000,12,4,2024,중개거래,경기 고양시일산서구,84.78,6,1945-1,N,,41287,개인,일산동
16102,205,일산동문(2),1997,개인,,,25800,24,4,2024,중개거래,경기 고양시일산서구,59.4,22,960-6,N,24.06.28,41287,개인,일산동
16103,501,탄현마을(건영5),1995,개인,,,27000,21,4,2024,중개거래,경기 고양시일산서구,68.29,13,1477,N,24.05.20,41287,개인,탄현동
16104,,후곡마을(주공),1995,개인,24.07.19,O,38500,20,4,2024,중개거래,경기 고양시일산서구,68.13,8,1103,N,,41287,개인,일산동
16105,104동,일산두산위브더제니스,2013,개인,,,62000,6,4,2024,중개거래,경기 고양시일산서구,95.5001,30,1640,N,24.04.30,41287,개인,탄현동
16106,303,하이파크시티일산파밀리에3단지,2011,개인,,,50300,29,4,2024,중개거래,경기 고양시 일산서구,121.45,1,1534,N,24.07.02,41287,개인,덕이동
16107,103,에이스10차,1996,개인,,,33500,19,4,2024,중개거래,경기 고양시 일산서구,105.93,2,2041,N,24.08.23,41287,개인,일산동
16108,114동,일산에듀포레푸르지오,2018,개인,,,42500,16,4,2024,중개거래,경기 고양시일산서구,74.9061,12,1650,N,24.06.10,41287,개인,탄현동
16109,202,에이스11차,1996,개인,,,20000,19,4,2024,중개거래,경기 고양시덕양구,59.97,16,2019,N,24.06.12,41287,개인,일산동
16110,102동,일산두산위브더제니스,2013,개인,,,46200,6,4,2024,중개거래,경기 고양시일산서구,59.9065,13,1640,N,24.04.30,41287,개인,탄현동
16111,613,가좌마을6단지벽산,2005,개인,,,37000,19,4,2024,중개거래,경기 고양시 일산서구,101.982,3,1086,N,24.08.27,41287,개인,가좌동
16112,505,탄현마을(건영5),1995,개인,,,35000,10,4,2024,중개거래,"경기 고양시일산동구, 경기 고양시일산서구",84.5,13,1477,N,24.05.28,41287,개인,탄현동
16113,,탄현마을(건영4),1994,개인,24.05.07,O,26000,16,4,2024,중개거래,경기 고양시일산서구,68.29,5,1481,N,,41287,개인,탄현동
16114,403,강선마을4단지동신,1993,개인,,,30500,13,4,2024,중개거래,경기 고양시일산서구,59.49,1,46,N,24.06.20,41287,개인,주엽동
16115,1103,후곡마을(주공),1995,개인,,,38000,13,4,2024,중개거래,경기 고양시일산서구,68.13,12,1103,N,24.07.01,41287,개인,일산동
16116,,까뮤이스테이트,2019,개인,,,18500,3,4,2024,중개거래,경기 고양시덕양구,37.37,11,170-2,N,24.05.23,41287,개인,탄현동
16117,110,일산임광진흥아파트,2009,개인,,,43500,23,4,2024,중개거래,경기 고양시일산서구,124.06,4,1634,N,24.07.19,41287,개인,탄현동
16118,806,탄현마을(동성),1994,개인,,,35700,10,4,2024,중개거래,경기 고양시 일산서구,101.85,11,1476,N,24.07.03,41287,개인,탄현동
16119,1209,후곡마을(주공),1995,개인,,,31300,17,4,2024,중개거래,경기 고양시 일산서구,59.31,2,1103,N,24.08.09,41287,개인,일산동
16120,204,일신건영2차,2007,개인,,,35700,19,4,2024,중개거래,경기 고양시일산서구,84.9279,7,1687,N,24.07.19,41287,법인,일산동
16121,1106,탄현마을동신,2000,개인,,,40000,13,4,2024,중개거래,경기 고양시일산서구,84.981,5,1578,N,24.06.12,41287,개인,탄현동
16122,1101,탄현마을동신,2000,개인,,,35800,10,4,2024,중개거래,경기 고양시일산서구,70.558,4,1578,N,24.05.31,41287,개인,탄현동
16123,306,장성마을(건영3),1996,개인,,,74500,27,4,2024,중개거래,경기 고양시일산서구,133.74,7,2234,N,24.06.21,41287,개인,대화동
16124,1605,후곡마을(동아16),1995,개인,,,66000,15,4,2024,중개거래,경기 고양시일산서구,84.786,7,1086,N,24.07.25,41287,개인,일산동
16125,105,일산동양(955-2),2004,개인,,,41500,9,4,2024,중개거래,경기 고양시일산서구,84.972,7,955-2,N,24.07.15,41287,개인,일산동
16126,104,가좌마을1단지양우,2005,개인,,,33000,12,4,2024,중개거래,경기 고양시일산서구,84.6399,11,1090,N,24.06.04,41287,개인,가좌동
16127,101,유진스웰,2010,개인,,,54900,10,4,2024,중개거래,"경기 고양시일산서구, 서울 은평구",103.2347,3,2140,N,24.05.20,41287,개인,일산동
16128,1505,강선마을15단지보성,1993,개인,,,38400,6,4,2024,중개거래,경기 고양시 일산동구,59.88,15,84,N,24.04.30,41287,개인,주엽동
16129,102,가좌마을1단지양우,2005,개인,,,28000,16,4,2024,중개거래,경기 고양시일산서구,59.9913,13,1090,N,24.05.31,41287,개인,가좌동
16130,,강선마을2단지경남,1994,개인,,,74000,6,4,2024,중개거래,경기 고양시일산서구,129.09,15,38,N,,41287,개인,주엽동
16131,609,가좌마을6단지벽산,2005,개인,,,28100,8,4,2024,중개거래,경기 고양시일산서구,59.906,10,1086,N,24.06.03,41287,개인,가좌동
16132,502,탄현마을(건영5),1995,개인,,,25000,11,4,2024,중개거래,서울 강서구,68.29,9,1477,N,24.04.30,41287,개인,탄현동
16133,103,"강선마을1단지(벽산,대우)",1994,개인,,,66000,15,4,2024,중개거래,경기 고양시일산서구,101.94,7,36,N,24.07.09,41287,개인,주엽동
16134,306,산들마을3단지,2003,개인,,,43000,19,4,2024,중개거래,"경기 고양시일산동구, 경기 고양시일산서구",84.801,8,1654,N,24.06.07,41287,개인,일산동
16135,1506,후곡마을(건영15),1994,개인,,,61250,21,4,2024,중개거래,경기 고양시일산서구,84.9,11,1077,N,24.06.12,41287,개인,일산동
16136,1201,강선마을12단지두진,1994,개인,,,20950,23,4,2024,중개거래,경기 고양시일산서구,44.32,8,83,N,24.05.27,41287,개인,주엽동
16137,,후곡마을(현대18),1994,개인,24.05.10,O,51000,21,4,2024,중개거래,경기 고양시일산서구,84.81,11,1090,N,,41287,개인,일산동
16138,1601,후곡마을(동아16),1995,개인,,,29800,8,4,2024,중개거래,경기 고양시일산서구,48.84,13,1086,N,24.04.30,41287,개인,일산동
16139,506,하이파크시티일산아이파크5단지,2011,개인,,,46000,10,4,2024,중개거래,경기 고양시 일산서구,84.9898,9,1540,N,24.05.30,41287,개인,덕이동
16140,404,후곡마을(금호),1995,개인,,,58700,10,4,2024,중개거래,경기 고양시일산서구,83.77,8,1066,N,24.06.10,41287,개인,일산동
16141,607,후곡마을(건영6),1994,개인,,,25000,5,4,2024,중개거래,경기 고양시일산서구,50.55,4,1050,N,24.05.29,41287,개인,일산동
16142,,일산메가씨티,2003,개인,,,7500,4,4,2024,중개거래,경기 고양시일산서구,29.925,9,576-20,N,24.04.30,41287,개인,일산동
16143,608,탄현마을(한신),1994,개인,,,26500,8,4,2024,중개거래,경기 고양시일산서구,68.04,10,1479,N,24.07.03,41287,개인,탄현동
16144,102동,일산두산위브더제니스,2013,개인,,,46500,21,4,2024,중개거래,경기 고양시 일산서구,59.9065,10,1640,N,24.06.14,41287,개인,탄현동
16145,108동,일산두산위브더제니스,2013,개인,,,74000,27,4,2024,중개거래,경기 고양시일산서구,120.7818,39,1640,N,24.05.10,41287,개인,탄현동
16146,1101,강선마을11단지태영,1994,개인,,,21000,12,4,2024,중개거래,경기 고양시일산서구,41.85,9,73,N,24.05.30,41287,개인,주엽동
16147,704,탄현마을(부영7),1995,개인,,,17400,12,4,2024,중개거래,"경기 고양시일산동구, 경기 고양시일산서구",50.28,8,1480,N,24.05.23,41287,개인,탄현동
16148,102동,일산두산위브더제니스,2013,개인,,,60000,21,4,2024,중개거래,경기 고양시일산서구,94.4442,5,1640,N,24.05.22,41287,개인,탄현동
16149,201,세경,2000,개인,,,25000,23,4,2024,중개거래,경기 고양시일산서구,40.32,3,2209,N,24.04.26,41287,개인,대화동
16150,107,일산삼성,2000,개인,,,24000,10,4,2024,중개거래,"경기 고양시일산서구, 서울 영등포구",59.958,4,1876,N,24.06.21,41287,개인,일산동
16151,,후곡마을(현대18),1994,개인,24.05.07,O,48950,18,4,2024,중개거래,경기 고양시일산서구,84.81,7,1090,N,,41287,법인,일산동
16152,804,탄현마을(동성),1994,개인,,,33000,15,4,2024,중개거래,경기 고양시 일산서구,101.85,10,1476,N,24.07.22,41287,개인,탄현동
16153,,성저마을(삼익),1994,개인,,,47000,11,4,2024,중개거래,경기 고양시일산서구,78.06,7,2213,N,,41287,개인,대화동
16154,402,후곡마을(금호),1995,개인,,,29000,6,4,2024,중개거래,경기 고양시일산서구,41.85,12,1066,N,24.07.01,41287,개인,일산동
16155,102동,일산에듀포레푸르지오,2018,개인,,,38800,8,4,2024,중개거래,경기 고양시일산서구,59.8354,16,1650,N,24.05.27,41287,법인,탄현동
16156,,철산,1989,개인,24.04.22,O,19700,21,4,2024,중개거래,경기 고양시일산서구,36.21,3,277-10,N,,41287,개인,덕이동
16157,1201,강선마을12단지두진,1994,개인,,,20800,20,4,2024,중개거래,경기 고양시일산서구,44.32,16,83,N,24.06.07,41287,개인,주엽동
16158,1102,후곡마을(주공),1995,개인,,,37900,14,4,2024,중개거래,경기 고양시일산서구,68.13,11,1103,N,24.05.03,41287,개인,일산동
16159,510,가좌마을5단지벽산,2005,개인,,,34000,19,4,2024,중개거래,경기 고양시 일산서구,84.997,14,1087,N,24.08.16,41287,개인,가좌동
16160,514,가좌마을5단지벽산,2005,개인,,,29300,6,4,2024,중개거래,경기 고양시 일산서구,59.906,18,1087,N,24.08.16,41287,개인,가좌동
16161,E,철산,1989,개인,,,19700,21,4,2024,중개거래,경기 고양시일산서구,36.21,2,277-10,N,24.04.23,41287,개인,덕이동
16162,105,푸르지오,2013,개인,,,39500,10,4,2024,중개거래,경기 고양시일산서구,84.78,1,1945-1,N,24.06.10,41287,개인,일산동
16163,105,일신.삼익아파트,2000,개인,,,35000,10,4,2024,중개거래,경기 고양시일산서구,84.89,18,2120,N,24.06.17,41287,개인,일산동
16164,108,일신휴먼빌(1655),2003,개인,,,38000,2,4,2024,중개거래,경기 고양시일산서구,84.988,21,1655,N,24.06.27,41287,개인,일산동
16165,301,하이파크시티일산파밀리에3단지,2011,개인,,,53500,3,4,2024,중개거래,경기 고양시 일산서구,121.66,16,1534,N,24.06.21,41287,개인,덕이동
16166,102동,일산두산위브더제니스,2013,개인,,,47500,20,4,2024,중개거래,"경기 고양시일산서구, 경기 파주시",59.9258,39,1640,N,24.08.01,41287,개인,탄현동
16167,708,가좌마을7단지꿈에그린,2010,개인,,,55000,12,4,2024,중개거래,경기 고양시 일산서구,134.9985,10,1105,N,24.05.27,41287,개인,가좌동
16168,504,일산동문(600-32),2000,개인,,,32500,19,4,2024,중개거래,경기 고양시 일산서구,84.56,2,600-32,N,24.08.12,41287,개인,일산동
16169,203,일산2차현대홈타운,2002,개인,,,35000,3,4,2024,중개거래,경기 고양시 일산서구,55.74,25,651-1,N,24.06.14,41287,개인,일산동
