,aptNm,buildYear,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,excluUseAr,floor,sggCd,umdNm,dealYearMonth
4092,신원당(동신2),1991,35000.0,27,2,2023,중개거래,84.6,15,41281,성사동,20232
4093,소만마을1단지,1995,26000.0,27,2,2023,중개거래,45.48,15,41281,행신동,20232
4094,DMC중흥S-클래스더센트럴,2020,62000.0,23,2,2023,중개거래,59.9482,23,41281,향동동,20232
4095,DMC호반베르디움더포레3단지,2019,70000.0,28,2,2023,중개거래,70.9637,8,41281,향동동,20232
4096,도래울센트럴파크(CentralPark),2013,49000.0,28,2,2023,중개거래,59.74,12,41281,도내동,20232
4097,DMC자이더리버,2022,89000.0,28,2,2023,중개거래,84.9961,10,41281,덕은동,20232
4098,도래울파크뷰(PARKVIEW),2013,56500.0,23,2,2023,중개거래,84.98,6,41281,도내동,20232
4099,도래울파크뷰(PARKVIEW),2013,54000.0,21,2,2023,중개거래,74.97,13,41281,도내동,20232
4100,삼송리슈빌센트럴파크,2012,58000.0,25,2,2023,중개거래,75.426,3,41281,원흥동,20232
4101,원당대림e-편한세상,2009,40000.0,24,2,2023,중개거래,59.702,2,41281,성사동,20232
4103,지축역한림풀에버,2020,67000.0,28,2,2023,중개거래,72.937,10,41281,지축동,20232
4104,달빛마을(부영)2,1996,23500.0,26,2,2023,중개거래,50.0,11,41281,화정동,20232
4105,햇빛주공(18-1),1998,43800.0,24,2,2023,중개거래,84.9,13,41281,행신동,20232
4106,SK뷰1차,2005,59200.0,24,2,2023,중개거래,84.91,12,41281,행신동,20232
4107,우분투포레스트,2019,23000.0,20,2,2023,직거래,45.504,14,41281,주교동,20232
4108,달빛마을4단지,1995,54000.0,17,2,2023,중개거래,133.89,3,41281,화정동,20232
4109,신원마을5단지우림필유아파트,2013,60500.0,27,2,2023,중개거래,99.47,16,41281,신원동,20232
4110,DMC호반베르디움더포레4단지,2019,55000.0,12,2,2023,직거래,84.8984,19,41281,향동동,20232
4111,무원마을(두산),1994,50300.0,18,2,2023,중개거래,84.93,5,41281,행신동,20232
4112,원당대림e-편한세상,2009,48000.0,13,2,2023,중개거래,59.702,11,41281,성사동,20232
4113,DMC중흥S-클래스더센트럴,2020,63000.0,25,2,2023,중개거래,59.9482,24,41281,향동동,20232
4114,서정센텀퍼스티지(서정마을4단지),2008,52500.0,13,2,2023,중개거래,84.6,14,41281,행신동,20232
4115,지축역한림풀에버,2020,71500.0,16,2,2023,중개거래,84.968,3,41281,지축동,20232
4116,소만마을3단지(늘푸른아파트),1996,31700.0,24,2,2023,중개거래,51.03,7,41281,행신동,20232
4117,별빛마을7단지,1995,64500.0,20,2,2023,중개거래,85.0,3,41281,화정동,20232
4118,햇빛마을19,1998,45000.0,20,2,2023,중개거래,84.98,15,41281,행신동,20232
4119,일신건영아파트(일신),1997,57000.0,20,2,2023,중개거래,99.78,18,41281,행신동,20232
4122,원흥호반베르디움더퍼스트5단지,2017,60000.0,13,2,2023,중개거래,84.9491,1,41281,도내동,20232
4123,옥빛마을14단지,1995,26000.0,10,2,2023,직거래,50.0,7,41281,화정동,20232
4124,DMC리슈빌더포레스트,2019,67000.0,25,2,2023,중개거래,74.4654,12,41281,향동동,20232
4125,샘터주공2,1996,32000.0,12,2,2023,중개거래,59.97,12,41281,행신동,20232
4126,달빛마을(극동),1995,45000.0,27,2,2023,중개거래,84.9,14,41281,화정동,20232
4127,달빛마을(부영)2,1996,33300.0,24,2,2023,중개거래,59.65,12,41281,화정동,20232
4128,DMC중흥S-클래스더센트럴,2020,56300.0,25,2,2023,중개거래,59.8179,17,41281,향동동,20232
4129,삼성래미안,2009,55000.0,23,2,2023,중개거래,84.99,11,41281,성사동,20232
4130,삼송스타클래스,2014,66000.0,15,2,2023,중개거래,84.98,20,41281,삼송동,20232
4131,삼혜그린뷰,2003,32000.0,24,2,2023,중개거래,84.32,12,41281,주교동,20232
4132,달빛마을(동부),1995,45000.0,6,2,2023,중개거래,84.9,13,41281,화정동,20232
4133,삼송리슈빌센트럴파크,2012,73000.0,11,2,2023,중개거래,84.9984,15,41281,원흥동,20232
4134,에덴다모은정주상복합,2005,41500.0,25,2,2023,중개거래,84.84,7,41281,화정동,20232
4135,무원마을(기산),1994,59000.0,20,2,2023,직거래,134.91,14,41281,행신동,20232
4136,햇빛주공(18-2),1998,47000.0,20,2,2023,중개거래,84.79,9,41281,행신동,20232
4137,삼송리슈빌센트럴파크,2012,59900.0,9,2,2023,중개거래,75.426,27,41281,원흥동,20232
4138,삼송역현대헤리엇,2020,58500.0,8,2,2023,중개거래,59.95,38,41281,삼송동,20232
4139,도래울센트럴파크(CentralPark),2013,50500.0,18,2,2023,중개거래,59.74,9,41281,도내동,20232
4140,옥빛마을(주공)17(에듀뷰),1997,46000.0,15,2,2023,중개거래,84.79,10,41281,화정동,20232
4141,햇빛주공23,1996,30000.0,10,2,2023,중개거래,59.56,8,41281,행신동,20232
4142,청보APT,1995,46000.0,20,2,2023,중개거래,114.0,2,41281,토당동,20232
4143,소만마을(풍림),1994,51500.0,25,2,2023,중개거래,73.02,7,41281,행신동,20232
4145,신원마을1단지우남퍼스트빌,2015,72500.0,27,2,2023,중개거래,84.7815,11,41281,신원동,20232
4146,도래울파크뷰(PARKVIEW),2013,55000.0,22,2,2023,중개거래,84.79,3,41281,도내동,20232
4147,소만마을(대명)7,1995,29400.0,25,2,2023,중개거래,59.04,1,41281,행신동,20232
4148,샘터주공2,1996,28000.0,26,2,2023,중개거래,59.98,8,41281,행신동,20232
4149,DMC자이더포레리버뷰,2022,86700.0,12,2,2023,중개거래,84.99,13,41281,덕은동,20232
4150,서정센텀퍼스티지(서정마을4단지),2008,53500.0,23,2,2023,중개거래,84.81,11,41281,행신동,20232
4151,서정센텀퍼스티지(서정마을4단지),2008,55000.0,20,2,2023,중개거래,84.81,12,41281,행신동,20232
4152,샘터주공2,1996,22900.0,20,2,2023,중개거래,39.99,2,41281,행신동,20232
4153,삼송2차아이파크,2015,75500.0,11,2,2023,중개거래,84.739,14,41281,삼송동,20232
4154,원흥호반베르디움더퍼스트5단지,2017,60000.0,23,2,2023,중개거래,69.6752,19,41281,도내동,20232
4155,고양삼송동일스위트파크뷰7(1차),2017,61700.0,27,2,2023,중개거래,84.0785,10,41281,신원동,20232
4156,서정센텀퍼스티지(서정마을4단지),2008,49500.0,14,2,2023,중개거래,84.97,4,41281,행신동,20232
4157,무원마을1단지,1995,35000.0,21,2,2023,중개거래,68.98,3,41281,행신동,20232
4158,주공그린빌,2003,35700.0,16,2,2023,중개거래,84.8,2,41281,관산동,20232
4159,주공그린빌,2003,25000.0,10,2,2023,중개거래,59.92,2,41281,관산동,20232
4160,행신파밀리에트라이하이,2022,52000.0,28,2,2023,중개거래,66.9714,2,41281,행신동,20232
4161,DMC호반베르디움더포레2단지,2019,64000.0,25,2,2023,중개거래,70.9637,3,41281,향동동,20232
4162,DMC리슈빌더포레스트,2019,71500.0,16,2,2023,중개거래,84.812,11,41281,향동동,20232
4163,달빛(라이프)2,1996,29000.0,16,2,2023,중개거래,49.95,11,41281,화정동,20232
4164,별빛마을9단지(한일),1995,37000.0,21,2,2023,중개거래,70.2,2,41281,화정동,20232
4165,삼송10단지동일스위트2차,2018,57000.0,13,2,2023,중개거래,76.1337,7,41281,신원동,20232
4166,SK뷰1차,2005,58000.0,28,2,2023,직거래,84.91,11,41281,행신동,20232
4167,고양원흥동일스위트,2018,70000.0,23,2,2023,중개거래,84.9832,4,41281,도내동,20232
4168,신원마을고양삼송아이파크,2012,65000.0,4,2,2023,중개거래,100.1,13,41281,신원동,20232
4169,지축역북한산유보라,2019,73000.0,24,2,2023,직거래,84.9884,20,41281,지축동,20232
4172,고양원흥동일스위트,2018,72000.0,6,2,2023,중개거래,84.9956,9,41281,도내동,20232
4173,별빛마을9단지(벽산),1995,50000.0,21,2,2023,중개거래,84.93,6,41281,화정동,20232
4174,달빛(라이프)2,1996,20000.0,21,2,2023,중개거래,49.95,2,41281,화정동,20232
4175,삼송스타클래스,2014,66000.0,14,2,2023,중개거래,84.97,9,41281,삼송동,20232
4176,소만마을1단지,1995,25000.0,17,2,2023,중개거래,45.48,11,41281,행신동,20232
4177,현대2,1997,29000.0,21,2,2023,중개거래,84.96,5,41281,고양동,20232
4178,고양동우방유쉘아파트,2007,33500.0,27,2,2023,중개거래,84.93,2,41281,고양동,20232
4179,지축역한림풀에버,2020,64500.0,4,2,2023,중개거래,72.936,16,41281,지축동,20232
4180,토당동금강KCC,2004,44000.0,21,2,2023,직거래,84.37,4,41281,토당동,20232
4181,DMC호반베르디움더포레4단지,2019,66800.0,18,2,2023,중개거래,70.9637,3,41281,향동동,20232
4182,도래울파크뷰(PARKVIEW),2013,59000.0,13,2,2023,중개거래,84.93,10,41281,도내동,20232
4183,고양원흥동일스위트,2018,67500.0,13,2,2023,중개거래,84.9832,3,41281,도내동,20232
4184,햇빛주공23,1996,35000.0,7,2,2023,중개거래,59.97,7,41281,행신동,20232
4185,삼혜그린뷰,2003,30000.0,23,2,2023,중개거래,73.16,14,41281,주교동,20232
4186,고양원흥동일스위트,2018,74250.0,22,2,2023,중개거래,84.9956,10,41281,도내동,20232
4187,햇빛마을주공20,1997,29000.0,7,2,2023,중개거래,59.56,1,41281,행신동,20232
4188,옥빛마을(일신건영)13(휴먼빌),1995,43000.0,14,2,2023,중개거래,59.835,14,41281,화정동,20232
4190,주공그린빌,2003,25000.0,8,2,2023,중개거래,59.92,8,41281,관산동,20232
4191,별빛마을9단지(벽산),1995,60000.0,27,2,2023,중개거래,84.93,1,41281,화정동,20232
4192,별빛마을(건영)10,1996,49800.0,10,2,2023,중개거래,84.96,10,41281,화정동,20232
4193,신원마을1단지우남퍼스트빌,2015,53500.0,16,2,2023,중개거래,64.9773,17,41281,신원동,20232
4194,신원마을1단지우남퍼스트빌,2015,52500.0,5,2,2023,중개거래,74.6681,17,41281,신원동,20232
4195,DMC자이더리버,2022,92000.0,24,2,2023,중개거래,84.9948,7,41281,덕은동,20232
4196,달빛마을(부영)2,1996,19500.0,9,2,2023,중개거래,50.0,13,41281,화정동,20232
4197,삼송스타클래스,2014,66000.0,16,2,2023,중개거래,84.98,13,41281,삼송동,20232
4198,지축역센트럴푸르지오,2019,89000.0,8,2,2023,중개거래,84.9621,20,41281,지축동,20232
4199,고양삼송동원로얄듀크,2012,66000.0,10,2,2023,중개거래,84.9609,14,41281,삼송동,20232
4200,소만마을(성원)6,1995,33000.0,14,2,2023,중개거래,49.77,15,41281,행신동,20232
4202,소만마을(대명)7,1995,32000.0,18,2,2023,중개거래,59.04,5,41281,행신동,20232
4203,SK뷰1차,2005,57000.0,18,2,2023,중개거래,84.91,11,41281,행신동,20232
4204,달빛마을(부영)2,1996,24100.0,22,2,2023,중개거래,50.0,8,41281,화정동,20232
4205,샘터주공2,1996,25000.0,10,2,2023,중개거래,49.97,3,41281,행신동,20232
4206,샘터주공2,1996,29500.0,14,2,2023,중개거래,59.93,3,41281,행신동,20232
4207,소만마을(풍림),1994,27200.0,21,2,2023,중개거래,45.36,7,41281,행신동,20232
4208,DMC호반베르디움더포레3단지,2019,67000.0,25,2,2023,중개거래,70.9637,19,41281,향동동,20232
4209,삼송리슈빌센트럴파크,2012,62000.0,14,2,2023,중개거래,75.6015,23,41281,원흥동,20232
4210,푸른마을3단지,2004,35000.0,25,2,2023,중개거래,84.89,9,41281,고양동,20232
4211,DMC호반베르디움더포레3단지,2019,75000.0,26,2,2023,중개거래,84.8984,4,41281,향동동,20232
4212,임창(488-56),1988,21000.0,23,2,2023,직거래,43.02,2,41281,성사동,20232
4213,샘터주공2,1996,32500.0,11,2,2023,중개거래,59.56,4,41281,행신동,20232
4214,무원마을1단지,1995,38500.0,10,2,2023,중개거래,68.98,13,41281,행신동,20232
4215,지축역한림풀에버,2020,72000.0,2,2,2023,중개거래,84.968,3,41281,지축동,20232
4216,SK뷰1차,2005,59600.0,22,2,2023,중개거래,84.91,6,41281,행신동,20232
4217,삼송2차아이파크,2015,74800.0,14,2,2023,중개거래,84.762,20,41281,삼송동,20232
4218,옥빛마을(주공)17(에듀뷰),1997,48800.0,17,2,2023,중개거래,84.79,9,41281,화정동,20232
4219,지축역한림풀에버,2020,70000.0,18,2,2023,중개거래,84.968,7,41281,지축동,20232
4220,옥빛마을(주공)17(에듀뷰),1997,51500.0,18,2,2023,중개거래,84.79,6,41281,화정동,20232
4221,신원마을1단지우남퍼스트빌,2015,57000.0,3,2,2023,직거래,64.9773,9,41281,신원동,20232
4222,고양원흥동일스위트,2018,59000.0,24,2,2023,직거래,84.9832,1,41281,도내동,20232
4223,DMC한강자이더헤리티지,2022,73100.0,23,2,2023,중개거래,84.9481,20,41281,덕은동,20232
4225,은빛(미도파)5,1995,61500.0,8,2,2023,중개거래,134.97,14,41281,화정동,20232
4226,소만마을9단지,1995,24000.0,23,2,2023,중개거래,43.76,5,41281,행신동,20232
4227,DMC호반베르디움더포레4단지,2019,65700.0,12,2,2023,중개거래,70.9637,15,41281,향동동,20232
4228,삼송스타클래스,2014,64600.0,4,2,2023,중개거래,84.97,7,41281,삼송동,20232
4229,DMC호반베르디움더포레4단지,2019,68425.0,14,2,2023,중개거래,84.8984,22,41281,향동동,20232
4230,옥빛마을(주공)15,1997,37000.0,21,2,2023,중개거래,59.93,15,41281,화정동,20232
4231,DMC중흥S-클래스더센트럴,2020,63000.0,16,2,2023,중개거래,59.9234,10,41281,향동동,20232
4232,햇빛주공23,1996,20000.0,23,2,2023,중개거래,39.99,1,41281,행신동,20232
4233,샘터주공2,1996,21000.0,1,2,2023,중개거래,59.98,7,41281,행신동,20232
4235,행신3차SKVIEW,2009,48000.0,21,2,2023,중개거래,59.9368,15,41281,행신동,20232
4236,DMC호반베르디움더포레2단지,2019,65500.0,13,2,2023,중개거래,70.9637,12,41281,향동동,20232
4237,은빛마을(LG)5,1995,47800.0,10,2,2023,중개거래,134.94,1,41281,화정동,20232
4238,DMC자이더리버,2022,88000.0,23,2,2023,중개거래,84.9948,9,41281,덕은동,20232
4239,별빛마을(부영)8(좋은집),1995,31000.0,18,2,2023,중개거래,50.0,4,41281,화정동,20232
4240,A9블럭신원마을호반베르디움,2012,55000.0,15,2,2023,중개거래,84.9465,2,41281,신원동,20232
4242,별빛마을9단지(코오롱),1995,47500.0,18,2,2023,중개거래,84.93,16,41281,화정동,20232
4243,DMC호반베르디움더포레4단지,2019,80000.0,22,2,2023,중개거래,84.8984,16,41281,향동동,20232
4244,DMC호반베르디움더포레3단지,2019,80000.0,22,2,2023,중개거래,84.8984,20,41281,향동동,20232
4245,DMC중흥S-클래스더센트럴,2020,58000.0,11,2,2023,중개거래,59.8179,19,41281,향동동,20232
4246,삼송리슈빌센트럴파크,2012,57700.0,5,2,2023,중개거래,75.426,24,41281,원흥동,20232
4247,삼성래미안,2009,53500.0,17,2,2023,중개거래,84.99,16,41281,성사동,20232
4248,삼송리슈빌센트럴파크,2012,58300.0,5,2,2023,중개거래,75.6015,2,41281,원흥동,20232
4249,샘터주공2,1996,29600.0,14,2,2023,중개거래,59.97,17,41281,행신동,20232
4250,고양삼송동일스위트파크뷰7(1차),2017,63000.0,21,2,2023,중개거래,84.0785,14,41281,신원동,20232
4251,별빛마을(부영)8(좋은집),1995,27000.0,18,2,2023,중개거래,50.0,1,41281,화정동,20232
4252,옥빛마을(주공)17(에듀뷰),1997,46000.0,1,2,2023,중개거래,84.79,5,41281,화정동,20232
4253,삼윤,1991,29500.0,1,2,2023,중개거래,68.83,5,41281,토당동,20232
4254,신원마을고양삼송아이파크,2012,65000.0,13,2,2023,중개거래,100.34,17,41281,신원동,20232
4255,DMC한강자이더헤리티지,2022,74000.0,17,2,2023,중개거래,84.9481,21,41281,덕은동,20232
4256,DMC호반베르디움더포레3단지,2019,69000.0,13,2,2023,중개거래,70.9637,24,41281,향동동,20232
4257,무원마을1단지,1995,34000.0,8,2,2023,중개거래,68.98,7,41281,행신동,20232
4258,무원마을1단지,1995,34700.0,8,2,2023,중개거래,68.98,3,41281,행신동,20232
4259,DMC자이더리버,2022,89000.0,15,2,2023,중개거래,84.9948,17,41281,덕은동,20232
4260,삼송2차아이파크,2015,72800.0,1,2,2023,중개거래,74.988,12,41281,삼송동,20232
4262,신원당(동신2),1991,27500.0,6,2,2023,중개거래,57.0,6,41281,성사동,20232
4263,DMC리슈빌더포레스트,2019,66000.0,4,2,2023,중개거래,74.4654,10,41281,향동동,20232
4264,소만마을(대명)7,1995,31500.0,10,2,2023,중개거래,59.04,13,41281,행신동,20232
4265,도래울센트럴더힐,2015,56500.0,16,2,2023,중개거래,84.99,25,41281,도내동,20232
4266,소만마을(동성),1994,35000.0,16,2,2023,중개거래,59.4,15,41281,행신동,20232
4267,삼성래미안,2009,56000.0,4,2,2023,중개거래,84.99,10,41281,성사동,20232
4268,소만마을(대명)7,1995,33100.0,14,2,2023,중개거래,59.04,5,41281,행신동,20232
4269,소만마을(성원)6,1995,30000.0,12,2,2023,중개거래,49.77,11,41281,행신동,20232
4270,소만마을(성원)6,1995,30000.0,7,2,2023,중개거래,49.77,13,41281,행신동,20232
4271,샘터주공2,1996,30000.0,13,2,2023,중개거래,59.97,6,41281,행신동,20232
4272,행신2차에스케이뷰,2006,45500.0,18,2,2023,중개거래,78.0223,9,41281,행신동,20232
4273,삼송역현대헤리엇,2020,55500.0,6,2,2023,중개거래,59.95,39,41281,삼송동,20232
4274,은빛마을11단지,1996,38800.0,18,2,2023,중개거래,60.0,14,41281,화정동,20232
4275,은빛마을(LG)5,1995,50000.0,17,2,2023,중개거래,134.94,2,41281,화정동,20232
4276,은빛마을11단지,1996,33000.0,4,2,2023,중개거래,50.0,14,41281,화정동,20232
4277,옥빛마을(주공)17(에듀뷰),1997,47700.0,15,2,2023,중개거래,84.79,14,41281,화정동,20232
4278,무원마을(기산),1994,60000.0,4,2,2023,중개거래,134.91,15,41281,행신동,20232
4279,DMC중흥S-클래스더센트럴,2020,59000.0,13,2,2023,중개거래,59.9234,4,41281,향동동,20232
4280,샘터주공2,1996,29500.0,7,2,2023,중개거래,59.98,4,41281,행신동,20232
4281,DMC중흥S-클래스더센트럴,2020,57000.0,7,2,2023,중개거래,59.8179,17,41281,향동동,20232
4282,DMC한강자이더헤리티지,2022,67460.0,6,2,2023,직거래,84.8288,8,41281,덕은동,20232
4283,달빛(라이프)2,1996,25000.0,8,2,2023,중개거래,49.95,7,41281,화정동,20232
4284,삼송2차아이파크,2015,70000.0,16,2,2023,중개거래,74.988,13,41281,삼송동,20232
4285,달빛마을4단지,1995,55000.0,15,2,2023,중개거래,133.89,16,41281,화정동,20232
4286,소만마을9단지,1995,26000.0,6,2,2023,중개거래,43.76,12,41281,행신동,20232
4287,소만마을(성원)6,1995,30000.0,5,2,2023,중개거래,49.77,13,41281,행신동,20232
4288,햇빛마을19,1998,44000.0,9,2,2023,중개거래,84.98,19,41281,행신동,20232
4289,달빛마을(동부),1995,43500.0,4,2,2023,중개거래,84.9,18,41281,화정동,20232
